Epoch,Phase,Iteration,Accuracy,Loss
1332,Val,2664,1.0,0.005954535798976365
1336,Training,2672,1.0,0.005960860109002753
1336,Val,2672,1.0,0.005941795814305402
1340,Training,2680,1.0,0.00595297617388562
1340,Val,2680,1.0,0.005889228277236813
1344,Training,2688,1.0,0.006063573285847735
1344,Val,2688,1.0,0.005831413293874317
1348,Training,2696,1.0,0.005853234166210135
1348,Val,2696,1.0,0.005839028430753309
1352,Training,2704,1.0,0.005868765131754338
1352,Val,2704,1.0,0.0058313997638658015
1356,Training,2712,1.0,0.00583811182155337
1356,Val,2712,1.0,0.00582042643072637
1360,Training,2720,1.0,0.005815660303137258
1360,Val,2720,1.0,0.0057974369457496865
1364,Training,2728,1.0,0.005834582469635966
1364,Val,2728,1.0,0.005768915639578675
1368,Training,2736,1.0,0.005745219850022446
1368,Val,2736,1.0,0.005730519239565758
1372,Training,2744,1.0,0.005727862217104318
1372,Val,2744,1.0,0.005712104041601796
1376,Training,2752,1.0,0.0057228330778457594
1376,Val,2752,1.0,0.00570565009790446
1380,Training,2760,1.0,0.005672435280177821
1380,Val,2760,1.0,0.005657978622965711
1384,Training,2768,1.0,0.005672251553217534
1384,Val,2768,1.0,0.005655890525257272
1388,Training,2776,1.0,0.0056331160374361675
1388,Val,2776,1.0,0.005618271173453716
1392,Training,2784,1.0,0.005619282376979116
1392,Val,2784,1.0,0.005604124931577388
1396,Training,2792,1.0,0.00564146829530605
1396,Val,2792,1.0,0.005581040230560421
1400,Training,2800,1.0,0.005567030137595516
1400,Val,2800,1.0,0.005552556611408467
1404,Training,2808,1.0,0.005592294882239672
1404,Val,2808,1.0,0.0055333570797969755
1408,Training,2816,1.0,0.005577152581428385
1408,Val,2816,1.0,0.0055175166927340785
1412,Training,2824,1.0,0.005501637753421507
1412,Val,2824,1.0,0.005488084003727797
1416,Training,2832,1.0,0.005491368502110103
1416,Val,2832,1.0,0.005476261535651027
1420,Training,2840,1.0,0.005479782107378293
1420,Val,2840,1.0,0.005464191171722451
1424,Training,2848,1.0,0.005475577791577566
1424,Val,2848,1.0,0.00544141842133313
1428,Training,2856,1.0,0.005475962478939981
1428,Val,2856,1.0,0.005417587206704088
1432,Training,2864,1.0,0.00543010971412102
1432,Val,2864,1.0,0.005397038831861335
1436,Training,2872,1.0,0.0055772210091325335
1436,Val,2872,1.0,0.005365217698174047
1440,Training,2880,1.0,0.005378813494604115
1440,Val,2880,1.0,0.005363091328239728
1444,Training,2888,1.0,0.005535874122861613
1444,Val,2888,1.0,0.005326205632159124
1448,Training,2896,1.0,0.005358722423983251
1448,Val,2896,1.0,0.0053043747861244335
1452,Training,2904,1.0,0.005346834556998527
1452,Val,2904,1.0,0.005291519185202139
1456,Training,2912,1.0,0.005326415401576521
1456,Val,2912,1.0,0.00527156986995847
1460,Training,2920,1.0,0.005310686267443084
1460,Val,2920,1.0,0.00525577892074357
1464,Training,2928,1.0,0.005258042519445301
1464,Val,2928,1.0,0.00524363617833545
1468,Training,2936,1.0,0.0053808320276913495
1468,Val,2936,1.0,0.005187119575948999
1472,Training,2944,1.0,0.00523075375878766
1472,Val,2944,1.0,0.005180052018275146
1476,Training,2952,1.0,0.005172423224263608
1476,Val,2952,1.0,0.00516089679503806
1480,Training,2960,1.0,0.005193396242623986
1480,Val,2960,1.0,0.005162957347823427
1484,Training,2968,1.0,0.005184871324335549
1484,Val,2968,1.0,0.005133566242414006
1488,Training,2976,1.0,0.005140731044065571
1488,Val,2976,1.0,0.005112754901437746
1492,Training,2984,1.0,0.005106782177577607
1492,Val,2984,1.0,0.0050950498513651
1496,Training,2992,1.0,0.00513024263536452
1496,Val,2992,1.0,0.00507947045268719
1500,Training,3000,1.0,0.005240499076453258
1500,Val,3000,1.0,0.005052021201801687
1504,Training,3008,1.0,0.005056939364621487
1504,Val,3008,1.0,0.005044993573941184
1508,Training,3016,1.0,0.005070257549177159
1508,Val,3016,1.0,0.0050214627624457974
1512,Training,3024,1.0,0.005040371926382815
1512,Val,3024,1.0,0.00501238807328498
1516,Training,3032,1.0,0.005049802806666656
1516,Val,3032,1.0,0.004999006174604572
1520,Training,3040,1.0,0.005035607174983374
1520,Val,3040,1.0,0.004984765792792433
1524,Training,3048,1.0,0.004985963851885387
1524,Val,3048,1.0,0.004972617421288468
1528,Training,3056,1.0,0.005007090745364851
1528,Val,3056,1.0,0.004955601705325566
1532,Training,3064,1.0,0.004956549754762653
1532,Val,3064,1.0,0.004928993631839136
1536,Training,3072,1.0,0.004923972853101372
1536,Val,3072,1.0,0.004911976629507625
1540,Training,3080,1.0,0.004911246113204143
1540,Val,3080,1.0,0.004898547256837915
1544,Training,3088,1.0,0.004889600345115925
1544,Val,3088,1.0,0.004877474631492636
1548,Training,3096,1.0,0.004880803830442726
1548,Val,3096,1.0,0.004868269901908545
1552,Training,3104,1.0,0.004888148096625221
1552,Val,3104,1.0,0.004840956897986677
1556,Training,3112,1.0,0.004865502930320186
1556,Val,3112,1.0,0.004819484228138968
1560,Training,3120,1.0,0.00483017839972324
1560,Val,3120,1.0,0.004804953528724096
1564,Training,3128,1.0,0.004845146561204187
1564,Val,3128,1.0,0.004797694508343017
1568,Training,3136,1.0,0.004807848895320567
1568,Val,3136,1.0,0.004781630344235421
1572,Training,3144,1.0,0.0048067904400430905
1572,Val,3144,1.0,0.004761029342387776
1576,Training,3152,1.0,0.0047808523737616114
1576,Val,3152,1.0,0.004754301180236498
1580,Training,3160,1.0,0.004751630161867059
1580,Val,3160,1.0,0.00473931822224807
1584,Training,3168,1.0,0.004883397555410766
1584,Val,3168,1.0,0.004713228314245609
1588,Training,3176,1.0,0.004728797318583236
1588,Val,3176,1.0,0.0047033296442904665
1592,Training,3184,1.0,0.00470929905488424
1592,Val,3184,1.0,0.004696720780349828
1596,Training,3192,1.0,0.00468485634333914
1596,Val,3192,1.0,0.00467327045102991
1600,Training,3200,1.0,0.004670216141128553
1600,Val,3200,1.0,0.004646709497900126
1604,Training,3208,1.0,0.00465523244992638
1604,Val,3208,1.0,0.004631826020179437
1608,Training,3216,1.0,0.0046223268905439645
1608,Val,3216,1.0,0.004612594455663808
1612,Training,3224,1.0,0.004605948997945891
1612,Val,3224,1.0,0.0045966990366160514
1616,Training,3232,1.0,0.004617559526625306
1616,Val,3232,1.0,0.004593615715123714
1620,Training,3240,1.0,0.004625447282572104
1620,Val,3240,1.0,0.004581775224796391
1624,Training,3248,1.0,0.004613183306934711
1624,Val,3248,1.0,0.004569361183138826
1628,Training,3256,1.0,0.004692692646684255
1628,Val,3256,1.0,0.00453630426649266
1632,Training,3264,1.0,0.0045540472372768235
1632,Val,3264,1.0,0.004531243441369586
1636,Training,3272,1.0,0.004654928968078001
1636,Val,3272,1.0,0.004501987830367642
1640,Training,3280,1.0,0.0046450838336945304
1640,Val,3280,1.0,0.004491699939042973
1644,Training,3288,1.0,0.004618878283004842
1644,Val,3288,1.0,0.0044689538005522455
1648,Training,3296,1.0,0.004467105100903779
1648,Val,3296,1.0,0.004458814685311355
1652,Training,3304,1.0,0.00445540970015665
1652,Val,3304,1.0,0.004447219633570034
1656,Training,3312,1.0,0.004449093832819875
1656,Val,3312,1.0,0.004439977745967711
1660,Training,3320,1.0,0.004476231061734575
1660,Val,3320,1.0,0.00443526823098495
1664,Training,3328,1.0,0.004554763675222116
1664,Val,3328,1.0,0.004406665082856212
1668,Training,3336,1.0,0.004404774917529972
1668,Val,3336,1.0,0.004396347578947028
1672,Training,3344,1.0,0.004406086691641026
1672,Val,3344,1.0,0.004396020122005824
1676,Training,3352,1.0,0.004411660061669927
1676,Val,3352,1.0,0.0043887001532891086
1680,Training,3360,1.0,0.004395758038860964
1680,Val,3360,1.0,0.004373235650336068
1684,Training,3368,1.0,0.004364259713588347
1684,Val,3368,1.0,0.004354502609226654
1688,Training,3376,1.0,0.004357601585008671
1688,Val,3376,1.0,0.004347253047858992
1692,Training,3384,1.0,0.004348451166640883
1692,Val,3384,1.0,0.004338018435376204
1696,Training,3392,1.0,0.00432608645892874
1696,Val,3392,1.0,0.004316597809512263
1700,Training,3400,1.0,0.0043232436405475205
1700,Val,3400,1.0,0.00428675051957686
1704,Training,3408,1.0,0.004303838486407445
1704,Val,3408,1.0,0.004283552797988365
1708,Training,3416,1.0,0.004280441614592187
1708,Val,3416,1.0,0.004271728974762137
1712,Training,3424,1.0,0.004295310604457075
1712,Val,3424,1.0,0.004257812904913051
1716,Training,3432,1.0,0.004261579990688564
1716,Val,3432,1.0,0.004252327488773277
1720,Training,3440,1.0,0.004270498450107361
1720,Val,3440,1.0,0.00423339086586503
1724,Training,3448,1.0,0.0042549996952675855
1724,Val,3448,1.0,0.004218460056639041
1728,Training,3456,1.0,0.004220330351596982
1728,Val,3456,1.0,0.004211548497931593
1732,Training,3464,1.0,0.004224131134459781
1732,Val,3464,1.0,0.00420348909274401
1736,Training,3472,1.0,0.004204625456716115
1736,Val,3472,1.0,0.0041950788293105765
1740,Training,3480,1.0,0.004214462432378322
1740,Val,3480,1.0,0.0041773582028573324
1744,Training,3488,1.0,0.004193941355171596
1744,Val,3488,1.0,0.0041580289394421615
1748,Training,3496,1.0,0.004183915415237211
1748,Val,3496,1.0,0.00414801593819693
1752,Training,3504,1.0,0.004141027755550838
1752,Val,3504,1.0,0.004133059366500367
1756,Training,3512,1.0,0.004136915129571667
1756,Val,3512,1.0,0.004128035619020124
1760,Training,3520,1.0,0.004119043088595304
1760,Val,3520,1.0,0.004110978059670055
1764,Training,3528,1.0,0.004114615836024038
1764,Val,3528,1.0,0.004105906457052696
1768,Training,3536,1.0,0.0042146073679872895
1768,Val,3536,1.0,0.004083535638474772
1772,Training,3544,1.0,0.004193949830687082
1772,Val,3544,1.0,0.004065404698437504
1776,Training,3552,1.0,0.004069575498178188
1776,Val,3552,1.0,0.004061681477618955
1780,Training,3560,1.0,0.004058001256175987
1780,Val,3560,1.0,0.004050356700211047
1784,Training,3568,1.0,0.0040747952711844004
1784,Val,3568,1.0,0.004040662969639238
1788,Training,3576,1.0,0.004052837980644288
1788,Val,3576,1.0,0.004034109694254051
1792,Training,3584,1.0,0.004143348758477938
1792,Val,3584,1.0,0.0040157434299437685
1796,Training,3592,1.0,0.004032324448196857
1796,Val,3592,1.0,0.0039996420654479945
1800,Training,3600,1.0,0.0040079131691449915
1800,Val,3600,1.0,0.003999630987322272
1804,Training,3608,1.0,0.003999141339942839
1804,Val,3608,1.0,0.003990678806551729
1808,Training,3616,1.0,0.004015415766994408
1808,Val,3616,1.0,0.003980893852471025
1812,Training,3624,1.0,0.0040732134386057646
1812,Val,3624,1.0,0.003951092961467869
1816,Training,3632,1.0,0.003977672289697892
1816,Val,3632,1.0,0.0039455188541797585
1820,Training,3640,1.0,0.003972321877838591
1820,Val,3640,1.0,0.0039396595666777775
1824,Training,3648,1.0,0.0040426374177894905
1824,Val,3648,1.0,0.003921403937126632
1828,Training,3656,1.0,0.003920259900629724
1828,Val,3656,1.0,0.003913163756103206
1832,Training,3664,1.0,0.003915356468794894
1832,Val,3664,1.0,0.003907781773216729
1836,Training,3672,1.0,0.00393529669709681
1836,Val,3672,1.0,0.0039023107456960817
1840,Training,3680,1.0,0.003914202878922869
1840,Val,3680,1.0,0.0038960033767342413
1844,Training,3688,1.0,0.003913619207767795
1844,Val,3688,1.0,0.0038809776718081324
1848,Training,3696,1.0,0.003887258614422505
1848,Val,3696,1.0,0.003869888580335687
1852,Training,3704,1.0,0.003974446571336819
1852,Val,3704,1.0,0.003854967341272492
1856,Training,3712,1.0,0.0038557993395136585
1856,Val,3712,1.0,0.003848286546553034
1860,Training,3720,1.0,0.0038598610087432527
1860,Val,3720,1.0,0.0038422772910119618
1864,Training,3728,1.0,0.0038529762830185376
1864,Val,3728,1.0,0.003835074695525236
1868,Training,3736,1.0,0.0038450066431265605
1868,Val,3736,1.0,0.003826916744243857
1872,Training,3744,1.0,0.003927575570205731
1872,Val,3744,1.0,0.003809238612420396
1876,Training,3752,1.0,0.00383477483716278
1876,Val,3752,1.0,0.0038025089607730145
1880,Training,3760,1.0,0.0038060643008171772
1880,Val,3760,1.0,0.0037891568751045185
1884,Training,3768,1.0,0.003890279091207493
1884,Val,3768,1.0,0.0037747038161359903
1888,Training,3776,1.0,0.003767064181406697
1888,Val,3776,1.0,0.0037602503830288523
1892,Training,3784,1.0,0.0037847265944311696
1892,Val,3784,1.0,0.003754349230423
1896,Training,3792,1.0,0.0037666355024636093
1896,Val,3792,1.0,0.0037499695669485082
1900,Training,3800,1.0,0.003841643997468959
1900,Val,3800,1.0,0.0037296207081497362
1904,Training,3808,1.0,0.003733788738950474
1904,Val,3808,1.0,0.0037267382475341484
1908,Training,3816,1.0,0.003738137996454633
1908,Val,3816,1.0,0.0037215763473664202
1912,Training,3824,1.0,0.0037223575439751613
1912,Val,3824,1.0,0.0037144916693860894
1916,Training,3832,1.0,0.003728138665480338
1916,Val,3832,1.0,0.0036981892618630106
1920,Training,3840,1.0,0.0036991760066497105
1920,Val,3840,1.0,0.003683935036672292
1924,Training,3848,1.0,0.0037013482267404746
1924,Val,3848,1.0,0.003672523266988896
1928,Training,3856,1.0,0.003770445412231111
1928,Val,3856,1.0,0.0036619794272608787
1932,Training,3864,1.0,0.0036857584437798734
1932,Val,3864,1.0,0.003656820897640056
1936,Training,3872,1.0,0.0036619882655238587
1936,Val,3872,1.0,0.0036545982296797945
1940,Training,3880,1.0,0.0036753472562841786
1940,Val,3880,1.0,0.0036455591432937935
1944,Training,3888,1.0,0.003666284030142704
1944,Val,3888,1.0,0.003636506932118765
1948,Training,3896,1.0,0.0036484611265512855
1948,Val,3896,1.0,0.0036320281289274094
1952,Training,3904,1.0,0.0036197968925550544
1952,Val,3904,1.0,0.0036131270984889304
1956,Training,3912,1.0,0.0036286297990051368
1956,Val,3912,1.0,0.0036004353104379964
1960,Training,3920,1.0,0.0035950393254866814
1960,Val,3920,1.0,0.0035888093433937406
1964,Training,3928,1.0,0.0035919223460778933
1964,Val,3928,1.0,0.0035852204898309736
1968,Training,3936,1.0,0.0036771854691988034
1968,Val,3936,1.0,0.0035726598272803525
1972,Training,3944,1.0,0.0035968238147025197
1972,Val,3944,1.0,0.0035685017802173902
1976,Training,3952,1.0,0.003589044821753405
1976,Val,3952,1.0,0.0035607699552359703
1980,Training,3960,1.0,0.003579043063212061
1980,Val,3960,1.0,0.003550945955188679
1984,Training,3968,1.0,0.003635351253921414
1984,Val,3968,1.0,0.003533543668018886
1988,Training,3976,1.0,0.0035326891984303332
1988,Val,3976,1.0,0.003526634139999831
1992,Training,3984,1.0,0.0035232509183227975
1992,Val,3984,1.0,0.0035172773077345072
1996,Training,3992,1.0,0.0035226339522870173
1996,Val,3992,1.0,0.003516010889934603
2000,Training,4000,1.0,0.0035300633446054865
2000,Val,4000,1.0,0.003503173995285557
